,tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
611,794355576146903043,0,10322,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
612,794332329137291264,9655,2699,8855826,17,Twitter for iPhone,Original tweet,https://t.co/yF6kcAT3gx
613,794205286408003585,9289,3335,8855826,17,Twitter for iPhone,Original tweet,https://t.co/6vnu1aYjbU
614,793962221541933056,16950,4905,8855826,17,Twitter for iPhone,Original tweet,https://t.co/xIfrsMNLBR
615,793845145112371200,9287,1874,8855826,17,Twitter for iPhone,Original tweet,https://t.co/2Xo19aPrG5
616,793614319594401792,0,3152,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
617,793601777308463104,8036,1630,8855826,17,Twitter for iPhone,Original tweet,https://t.co/LhzPWv6rTv
618,793500921481273345,10738,2380,8855826,17,Twitter for iPhone,Original tweet,https://t.co/aF5MmpvPqN
619,793286476301799424,24750,9206,8855826,17,Twitter for iPhone,Original tweet,https://t.co/rLHGx3VAF3
620,793271401113350145,8759,2402,8855826,17,Twitter for iPhone,Original tweet,https://t.co/NA1VR1PkjD
621,793256262322548741,20102,8376,8855826,17,Twitter for iPhone,Original tweet,https://t.co/BNy9IIJMb0
622,793241302385262592,10572,3305,8855826,17,Twitter for iPhone,Original tweet,https://t.co/Ap477GhwXt
623,793226087023144960,9898,2899,8855826,17,Twitter for iPhone,Original tweet,https://t.co/K4dvelOMsM
624,793210959003287553,8995,2806,8855826,17,Twitter for iPhone,Original tweet,https://t.co/etL8FHBrh8
625,793195938047070209,15367,5651,8855826,17,Twitter for iPhone,Original tweet,https://t.co/YSi6K1firY
626,793180763617361921,6987,2012,8855826,17,Twitter for iPhone,Original tweet,https://t.co/2VhmlwxA1Q
627,793165685325201412,9458,2802,8855826,17,Twitter for iPhone,Original tweet,https://t.co/cXDCGTiL1x
628,793150605191548928,6221,1713,8855826,17,Twitter for iPhone,Original tweet,https://t.co/3lE8Izgmkf
629,793135492858580992,6454,2509,8855826,17,Twitter for iPhone,Original tweet,https://t.co/PrgvOyPtDT
630,793120401413079041,12743,3941,8855826,17,Twitter for iPhone,Original tweet,https://t.co/asFvEjQQsl
631,792913359805018113,14424,4004,8855826,17,Twitter for iPhone,Original tweet,https://t.co/LRyMrU7Wfq
632,792883833364439040,11369,4289,8855826,17,Twitter for iPhone,Original tweet,https://t.co/v17mFm0Ftz
633,792773781206999040,7405,1687,8855826,17,Twitter for iPhone,Original tweet,https://t.co/RhaPExuxJL
634,792394556390137856,13526,4312,8855826,17,Twitter for iPhone,Original tweet,https://t.co/of0pFNBIl8
635,792050063153438720,7205,1804,8855826,17,Twitter for iPhone,Original tweet,https://t.co/kte5KPffQj
636,791821351946420224,0,21194,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
637,791784077045166082,0,9614,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
638,791780927877898241,0,3840,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
639,791774931465953280,45391,22288,8855826,17,Vine - Make a Scene,Original tweet,https://t.co/roqIxCvEB3
640,791672322847637504,11826,3152,8855826,17,Twitter for iPhone,Original tweet,https://t.co/O5IUmRHRIh
641,791406955684368384,13223,4128,8855826,17,Twitter for iPhone,Original tweet,https://t.co/zoWrqNMHrl
642,791312159183634433,8845,2544,8855826,17,Twitter for iPhone,Original tweet,https://t.co/GGJvxYt3xK
643,791026214425268224,0,4114,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
644,790987426131050500,9893,2143,8855826,17,Twitter for iPhone,Original tweet,https://t.co/Eno0mypHIr
645,790946055508652032,16748,4717,8855826,17,Twitter for iPhone,Original tweet,https://t.co/dgvTPZ9tgI
646,790723298204217344,0,2320,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
647,790698755171364864,8278,1929,8855826,17,Twitter for iPhone,Original tweet,https://t.co/IiiBq460I7
648,790581949425475584,20783,7168,8855826,17,Twitter for iPhone,Original tweet,https://t.co/Fd5WFDTMH4
649,790337589677002753,7868,1889,8855826,17,Twitter for iPhone,Original tweet,https://t.co/ovE2hqXryV
650,790277117346975746,12642,3190,8855826,17,Twitter for iPhone,Original tweet,https://t.co/aI7umZHIq7
651,790227638568808452,0,3579,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
652,789986466051088384,9309,2320,8855826,17,Twitter for iPhone,Original tweet,https://t.co/Ln89R4FP7v
653,789960241177853952,0,4136,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
654,789903600034189313,10415,4156,8855826,17,Vine - Make a Scene,Original tweet,https://t.co/P0kSN6rT6H
655,789628658055020548,7539,1778,8855826,17,Twitter for iPhone,Original tweet,https://t.co/huPSJJ7FDI
656,789599242079838210,6805,1935,8855826,17,Twitter for iPhone,Original tweet,https://t.co/0R4meWXFOx
657,789530877013393408,11788,3386,8855826,17,Twitter for iPhone,Original tweet,https://t.co/TU4sZogVIq
658,789314372632018944,8710,2308,8855826,17,Twitter for iPhone,Original tweet,https://t.co/G2ms0A5jWM
659,789280767834746880,0,4951,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
660,789268448748703744,9172,2620,8855826,17,Twitter for iPhone,Original tweet,https://t.co/JSs2bfDtTS
661,789137962068021249,9785,2801,8855826,17,Twitter for iPhone,Original tweet,https://t.co/2jwxxtNzoN
662,788908386943430656,27587,12527,8855826,17,Twitter for iPhone,Original tweet,https://t.co/3BXh073tDm
663,788765914992902144,27490,10322,8855826,17,Twitter for iPhone,Original tweet,https://t.co/x5gXRS1abq
664,788552643979468800,0,7203,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
665,788412144018661376,15633,5276,8855826,17,Twitter for iPhone,Original tweet,https://t.co/4DhSsC1W7S
666,788178268662984705,7271,2102,8855826,17,Twitter for iPhone,Original tweet,https://t.co/s7MgFWDySc
667,788150585577050112,6158,1291,8855826,17,Twitter for iPhone,Original tweet,https://t.co/xosHjFzVXc
668,788070120937619456,0,3437,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
669,788039637453406209,6167,1320,8855826,17,Twitter for iPhone,Original tweet,https://t.co/lRmUUOxgbQ
670,787810552592695296,8656,3062,8855826,17,Twitter for iPhone,Original tweet,https://t.co/pNNjBtHWPc
671,787717603741622272,10316,2783,8855826,17,Twitter for iPhone,Original tweet,https://t.co/i622ZbWkUp
672,787397959788929025,10949,2857,8855826,17,Twitter for iPhone,Original tweet,https://t.co/lHVHGdDzb3
673,787322443945877504,7817,1748,8855826,17,Twitter for iPhone,Original tweet,https://t.co/lsrR83SiVp
674,787111942498508800,0,6777,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
675,786963064373534720,26767,8001,8855826,17,Twitter for iPhone,Original tweet,https://t.co/ibj5g6xaAj
676,786729988674449408,0,2431,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
677,786709082849828864,18306,6134,8855826,17,Twitter for iPhone,Original tweet,https://t.co/yBO5wuqaPS
678,786664955043049472,10644,2556,8855826,17,Twitter for iPhone,Original tweet,https://t.co/HmlEvAMP4r
679,786595970293370880,9498,3133,8855826,17,Twitter for iPhone,Original tweet,https://t.co/L8BWDD4oBX
680,786363235746385920,10944,3508,8855826,17,Twitter for iPhone,Original tweet,https://t.co/TVXpEJB7Wn
681,786286427768250368,8009,2843,8855826,17,Vine - Make a Scene,Original tweet,https://t.co/ObT2tSxXit
682,786233965241827333,15321,4742,8855826,17,Twitter for iPhone,Original tweet,https://t.co/2NsFXeX1Io
683,786051337297522688,1428,155,8855826,17,Twitter for iPhone,Original tweet,t
684,786036967502913536,0,7021,8855826,17,Twitter for iPhone,This is a retweet,This is a retweet
685,785927819176054784,11437,3198,8855826,17,Twitter for iPhone,Original tweet,https://t.co/lntsj7Fc4Y
686,785872687017132033,6728,1812,8855825,17,Twitter for iPhone,Original tweet,https://t.co/1j9kLGb4wV
687,785639753186217984,7889,2247,8855825,17,Twitter for iPhone,Original tweet,https://t.co/aBsZTpv6mM
688,785533386513321988,9153,2002,8855825,17,Twitter for iPhone,Original tweet,https://t.co/h4jhlH4EyG
689,785515384317313025,6153,1263,8855825,17,Twitter for iPhone,Original tweet,y
690,785264754247995392,7292,1629,8855825,17,Twitter for iPhone,Original tweet,https://t.co/mWYACm4qnx
691,785170936622350336,12086,4840,8855825,17,Twitter for iPhone,Original tweet,https://t.co/rKCJnWRpR2
692,784826020293709826,10146,3250,8855825,17,Twitter for iPhone,Original tweet,https://t.co/AsykOwMrXQ
693,784517518371221505,8997,2538,8855825,17,Twitter for iPhone,Original tweet,https://t.co/p6fgYe2dB6
694,784431430411685888,5738,1272,8855825,17,Twitter for iPhone,Original tweet,https://t.co/PHA1vtqqpt
695,784183165795655680,20134,8042,8855825,17,Vine - Make a Scene,Original tweet,https://t.co/t0cEeRbcXJ
696,784057939640352768,29863,11121,8855825,17,Vine - Make a Scene,Original tweet,https://t.co/T7Jr4Gw4sC
697,783839966405230592,30129,10790,8855825,17,Twitter for iPhone,Original tweet,https://t.co/KOTzaG7hiq
698,783821107061198850,7385,1978,8855825,17,Twitter for iPhone,Original tweet,https://t.co/STcPjiNAHp
699,783695101801398276,10507,3208,8855825,17,Twitter for iPhone,Original tweet,https://t.co/iwUv1KnD1P
700,783466772167098368,8493,2245,8855825,17,Twitter for iPhone,Original tweet,https://t.co/UAw6F2p7ta
701,783391753726550016,16945,5474,8855825,17,Twitter for iPhone,Original tweet,https://t.co/BO936YdJdi
702,783347506784731136,0,5543,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
703,783334639985389568,29235,11670,8855825,17,Twitter for iPhone,Original tweet,https://t.co/nfprKAXqwu
704,783085703974514689,8182,2203,8855825,17,Twitter for iPhone,Original tweet,https://t.co/IsqyvbjFgM
705,782969140009107456,24196,7374,8855825,17,Twitter for iPhone,Original tweet,https://t.co/vOBV1ZqVcX
706,782747134529531904,7484,1408,8855825,17,Twitter for iPhone,Original tweet,https://t.co/C6fUMnHt1H
707,782722598790725632,17308,5395,8855825,17,Twitter for iPhone,Original tweet,https://t.co/zrMVdfFej6
708,782598640137187329,7815,1874,8855825,17,Twitter for iPhone,Original tweet,https://t.co/BIUchFwHqn
709,782305867769217024,16676,5558,8855825,17,Twitter for iPhone,Original tweet,https://t.co/pgVKxRw0s1
710,782021823840026624,0,6196,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
711,781955203444699136,11151,3369,8855825,17,Twitter for iPhone,Original tweet,https://t.co/3eXbCXZXXT
712,781661882474196992,10453,2715,8855825,17,Twitter for iPhone,Original tweet,https://t.co/ELqelxWMrC
713,781655249211752448,3999,1130,8855825,17,Vine - Make a Scene,Original tweet,https://t.co/LOKrNo0OM7
714,781524693396357120,20796,5558,8855825,17,Twitter for iPhone,Original tweet,https://t.co/ya7bviQUUf
715,781308096455073793,7156,2555,8855825,17,Vine - Make a Scene,Original tweet,https://t.co/WQvcPEpH2u
716,781251288990355457,8456,2078,8855825,17,Twitter for iPhone,Original tweet,https://t.co/xIYsa6LPA4
717,781163403222056960,9821,2747,8855825,17,Twitter for iPhone,Original tweet,https://t.co/YkHc7U7uUy
718,780931614150983680,21665,7296,8855825,17,Twitter for iPhone,Original tweet,https://t.co/5dUYOu4b8d
719,780858289093574656,7200,2010,8855825,17,Twitter for iPhone,Original tweet,https://t.co/Ar4T1lFM5C
720,780800785462489090,5493,1301,8855825,17,Twitter for iPhone,Original tweet,https://t.co/KQzSR8eCsw
721,780601303617732608,12139,3356,8855825,17,Twitter for iPhone,Original tweet,https://t.co/mH0IOyFdIG
722,780543529827336192,6310,1745,8855825,17,Twitter for iPhone,Original tweet,https://t.co/VG095mi09Q
723,780496263422808064,0,3681,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
724,780476555013349377,0,112,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
725,780459368902959104,5304,1079,8855825,17,Twitter for iPhone,Original tweet,https://t.co/coi4l1T2Sm
726,780192070812196864,8712,2235,8855825,17,Twitter for iPhone,Original tweet,https://t.co/zHIqpM5Gni
727,780092040432480260,0,2292,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
728,780074436359819264,12177,4949,8855825,17,Vine - Make a Scene,Original tweet,https://t.co/dVm5Hgdpeb
729,779834332596887552,18904,7021,8855825,17,Twitter for iPhone,Original tweet,https://t.co/x0gV2Ck3AD
730,779377524342161408,8811,3105,8855825,17,Twitter for iPhone,Original tweet,https://t.co/KsqaIzlQ12
731,779124354206535695,0,18243,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
732,779056095788752897,14755,4531,8855825,17,Twitter for iPhone,Original tweet,https://t.co/I1bJUzUEW5
733,778990705243029504,19967,7175,8855825,17,Twitter for iPhone,Original tweet,https://t.co/vyx1X5eyWI
734,778774459159379968,0,9855,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
735,778764940568104960,869,361,8855825,17,Twitter for iPhone,Original tweet,https://t.co/tird9cIlzB
736,778748913645780993,6895,1305,8855825,17,Twitter for iPhone,Original tweet,https://t.co/1dpEuALnY0
737,778650543019483137,5778,1493,8855825,17,Twitter for iPhone,Original tweet,https://t.co/SS4TsHlPUG
738,778624900596654080,4643,1009,8855825,17,Twitter for iPhone,Original tweet,https://t.co/0rRxyBQt32
739,778408200802557953,13626,4313,8855825,17,Twitter for iPhone,Original tweet,https://t.co/gJKD9pst5A
740,778396591732486144,0,12183,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
741,778383385161035776,5827,1101,8855825,17,Twitter for iPhone,Original tweet,https://t.co/zP1IvAATWv
742,778286810187399168,10371,3281,8855825,17,Twitter for iPhone,Original tweet,https://t.co/hhTfnPrWfb
743,778039087836069888,8506,2637,8855825,17,Twitter for iPhone,Original tweet,https://t.co/t8Y4x9DmVD
744,778027034220126208,6544,1607,8855825,17,Twitter for iPhone,Original tweet,https://t.co/PxjSmYHfYo
745,777953400541634568,0,3517,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
746,777885040357281792,6345,1627,8855825,17,Twitter for iPhone,Original tweet,https://t.co/pL7wbMRW7M
747,777684233540206592,11226,2932,8855825,17,Twitter for iPhone,Original tweet,https://t.co/SuXcI9B7pQ
748,777641927919427584,0,4217,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
749,777621514455814149,8743,2498,8855825,17,Twitter for iPhone,Original tweet,https://t.co/BnVTMtUeI3
750,777189768882946048,14268,4292,8855825,17,Twitter for iPhone,Original tweet,https://t.co/d3aLyCykn7
751,776819012571455488,0,13615,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
752,776813020089548800,4875,1205,8855825,17,Twitter for iPhone,Original tweet,https://t.co/nFqLaOLUQA
753,776477788987613185,8816,2767,8855825,17,Twitter for iPhone,Original tweet,https://t.co/iJE3F0VozW
754,776249906839351296,0,9085,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
755,776218204058357768,29859,15791,8855825,17,Twitter for iPhone,Original tweet,https://t.co/nzqTNw0744
756,776201521193218049,9610,2509,8855825,17,Twitter for iPhone,Original tweet,https://t.co/Pq150LeRaC
757,776113305656188928,11746,4342,8855825,17,Twitter for iPhone,Original tweet,https://t.co/FYT9QBEnKG
758,776088319444877312,1841,151,8855825,17,Twitter for iPhone,Original tweet,https://t.co/wOhuABgj6I
759,775898661951791106,0,16455,8855825,17,Twitter for iPhone,This is a retweet,This is a retweet
760,775842724423557120,11699,2642,8855825,17,Twitter for iPhone,Original tweet,https://t.co/saRYTcxQeH
761,775733305207554048,13872,3975,8855825,17,Twitter for iPhone,Original tweet,https://t.co/9CcBSxCXXG
762,775729183532220416,12980,4584,8855825,17,Twitter for iPhone,Original tweet,https://t.co/J39lT3b0rH
763,775364825476165632,7387,2953,8855825,17,Twitter for iPhone,Original tweet,https://t.co/7FNcBaKbci
764,775350846108426240,10148,3892,8855825,17,Vine - Make a Scene,Original tweet,https://t.co/2OmDMAkkou
765,775085132600442880,15536,4710,8855824,17,Twitter for iPhone,Original tweet,https://t.co/wdgY9oHPrT
766,774757898236878852,8595,1784,8855824,17,Twitter for iPhone,Original tweet,https://t.co/dS8SCbNF9P
767,774639387460112384,6721,1722,8855824,17,Twitter for iPhone,Original tweet,https://t.co/4s5Xlijogu
768,774314403806253056,21739,5498,8855824,17,Twitter for iPhone,Original tweet,https://t.co/7oQ1wpfxIH
769,773985732834758656,10703,3837,8855824,17,Twitter for iPhone,Original tweet,https://t.co/RFWtDqTnAz
770,773922284943896577,6390,1743,8855824,17,Twitter for iPhone,Original tweet,https://t.co/G56ikYAqFg
771,773704687002451968,6585,1619,8855824,17,Twitter for iPhone,Original tweet,https://t.co/OqNggd4Oio
772,773670353721753600,5351,1307,8855824,17,Twitter for iPhone,Original tweet,https://t.co/rA8WUVOLBr
773,773547596996571136,22064,6116,8855824,17,Twitter for iPhone,Original tweet,https://t.co/nBJ5RE4yHb
774,773336787167145985,0,5043,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
775,773308824254029826,23266,7444,8855824,17,Twitter for iPhone,Original tweet,https://t.co/0Fcft7jl4N
776,773247561583001600,9440,3240,8855824,17,Twitter for iPhone,Original tweet,https://t.co/hG5WYT9ECn
777,773191612633579521,9955,4103,8855824,17,Twitter for iPhone,Original tweet,https://t.co/9HEVPJEioD
778,772877495989305348,8530,3858,8855824,17,Twitter Web Client,Original tweet,https://t.co/qEP31epKEV
779,772826264096874500,8020,2336,8855824,17,Twitter for iPhone,Original tweet,https://t.co/7CQkn3gHOQ
780,772615324260794368,0,3361,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
781,772581559778025472,6468,1693,8855824,17,Twitter for iPhone,Original tweet,https://t.co/8lpAGaZRFn
782,772193107915964416,6019,1383,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Dp0s7MRIHK
783,772152991789019136,3795,1125,8855824,17,Twitter for iPhone,Original tweet,https://t.co/H9yjI9eo3A
784,772117678702071809,3765,737,8855824,17,Twitter for iPhone,Original tweet,https://t.co/GHOfbTVQti
785,772114945936949249,2726,466,8855824,17,Twitter for iPhone,Original tweet,https://t.co/CbtNfecWiT
786,772102971039580160,3979,938,8855824,17,Twitter for iPhone,Original tweet,https://t.co/B2f3XkGU5c
787,771908950375665664,6566,1890,8855824,17,Twitter for iPhone,Original tweet,https://t.co/yOVzAomJ6k
788,771770456517009408,11970,3349,8855824,17,Twitter for iPhone,Original tweet,https://t.co/E6bGWf9EOm
789,771500966810099713,8231,2600,8855824,17,Twitter for iPhone,Original tweet,https://t.co/1tWe5zZoHv
790,771380798096281600,10438,5043,8855824,17,Twitter for iPhone,Original tweet,https://t.co/sPB5JMnWBn
791,771171053431250945,0,7407,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
792,771136648247640064,9115,2908,8855824,17,Twitter for iPhone,Original tweet,https://t.co/8VEDZKHddR
793,771102124360998913,6221,1431,8855824,17,Twitter for iPhone,Original tweet,https://t.co/K5Jo7QRCvA
794,771014301343748096,6843,1643,8855824,17,Twitter for iPhone,Original tweet,https://t.co/OJZQ6I4gGd
795,770787852854652928,4910,1195,8855824,17,Twitter for iPhone,Original tweet,https://t.co/d0QEbp78Yi
796,770772759874076672,5149,1409,8855824,17,Twitter for iPhone,Original tweet,https://t.co/lqr0NdtwQo
797,770655142660169732,7310,1758,8855824,17,Twitter for iPhone,Original tweet,https://t.co/qlUDuPoE3d
798,770414278348247044,6310,2089,8855824,17,Twitter for iPhone,Original tweet,https://t.co/OUwWbEKOUV
799,770293558247038976,6218,1462,8855824,17,Twitter for iPhone,Original tweet,https://t.co/3fEPpj0KYw
800,770093767776997377,0,3033,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
801,770069151037685760,7568,2283,8855824,17,Twitter for iPhone,Original tweet,https://t.co/mADHGenzFS
802,769940425801170949,31223,9493,8855824,17,Twitter for iPhone,Original tweet,https://t.co/guDkLrX8zV
803,769695466921623552,6392,1675,8855824,17,Twitter for iPhone,Original tweet,https://t.co/vhrkz0dK4v
804,769335591808995329,0,7681,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
805,769212283578875904,5370,1708,8855824,17,Twitter for iPhone,Original tweet,https://t.co/OCYLz3fjVE
806,768970937022709760,14291,6463,8855824,17,Twitter Web Client,Original tweet,https://t.co/UlB2mzw3Xs
807,768909767477751808,0,2649,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
808,768855141948723200,4176,880,8855824,17,Twitter for iPhone,Original tweet,https://t.co/1BxxcdVNJ8
809,768609597686943744,4098,1195,8855824,17,Twitter for iPhone,Original tweet,https://t.co/dZPMLresEr
810,768596291618299904,5016,1274,8855824,17,Twitter for iPhone,Original tweet,https://t.co/J2AJdyxglH
811,768554158521745409,0,5798,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
812,768473857036525572,13566,3397,8855824,17,Twitter for iPhone,Original tweet,https://t.co/goy9053wC7
813,768193404517830656,10822,3517,8855824,17,Twitter for iPhone,Original tweet,https://t.co/WmczvjCWJq
814,767884188863397888,4720,1373,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Qai481H6RA
815,767754930266464257,15936,5351,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Nb68IsVb9O
816,767500508068192258,7477,2328,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Z2g2YWPzX2
817,767191397493538821,12258,3733,8855824,17,Twitter for iPhone,Original tweet,https://t.co/QOKZdus9TT
818,767122157629476866,10142,2838,8855824,17,Twitter for iPhone,Original tweet,https://t.co/IEARC2sRzC
819,766864461642756096,0,5587,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
820,766793450729734144,5040,1348,8855824,17,Twitter for iPhone,Original tweet,https://t.co/exrRjjJqeO
821,766714921925144576,2606,375,8855824,17,Twitter for iPhone,Original tweet,y
822,766693177336135680,3990,787,8855824,17,Twitter for iPhone,Original tweet,https://t.co/cTlHjEUNK8
823,766423258543644672,5974,1569,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Tytt15VquG
824,766313316352462849,6760,1876,8855824,17,Twitter for iPhone,Original tweet,https://t.co/xuxZoObmF0
825,766078092750233600,0,2597,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
826,766069199026450432,4205,846,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Z69mShifuk
827,766008592277377025,3726,494,8855824,17,Twitter for iPhone,Original tweet,https://t.co/jaivZ1dcUL
828,765719909049503744,7198,2137,8855824,17,Twitter for iPhone,Original tweet,https://t.co/soxdNqZDZ2
829,765669560888528897,5160,1217,8855824,17,Twitter for iPhone,Original tweet,https://t.co/t6RvnVEdRR
830,765395769549590528,26514,3359,8855824,17,Twitter for iPhone,Original tweet,https://t.co/ep1NkYoiwB
831,765371061932261376,7036,2151,8855824,17,Twitter for iPhone,Original tweet,https://t.co/w2qDmoTIZ5
832,765222098633691136,11582,3361,8855824,17,Twitter for iPhone,Original tweet,https://t.co/eSvz4EapHH
833,764857477905154048,6427,1763,8855824,17,Twitter for iPhone,Original tweet,https://t.co/cBIFBsCRz6
834,764259802650378240,5982,1491,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Q1v9BZylvZ
835,763956972077010945,760,54,8855824,17,Twitter for iPhone,Original tweet,0
836,763837565564780549,12495,4114,8855824,17,Twitter for iPhone,Original tweet,https://t.co/gx3xF5mZbo
837,763183847194451968,5352,1453,8855824,17,Twitter for iPhone,Original tweet,https://t.co/EDMcwt86fU
838,763167063695355904,0,2977,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
839,763103485927849985,7328,2275,8855824,17,Twitter for iPhone,Original tweet,https://t.co/VIXT3D26VM
840,762699858130116608,12063,3579,8855824,17,Twitter for iPhone,Original tweet,https://t.co/2lBg3ZgivD
841,762471784394268675,11150,6358,8855824,17,Twitter for iPhone,Original tweet,https://t.co/pA4MDKwRci
842,762464539388485633,10223,4136,8855823,17,Twitter for iPhone,Original tweet,https://t.co/zGSj1oUgxx
843,762316489655476224,4768,1109,8855823,17,Twitter for iPhone,Original tweet,https://t.co/sAHmwRtfSq
844,762035686371364864,31666,15420,8855823,17,Twitter for iPhone,Original tweet,https://t.co/3td8P3o0mB
845,761976711479193600,5371,1988,8855823,17,Twitter for iPhone,Original tweet,https://t.co/WTZ484EntP
846,761750502866649088,0,3874,8855823,17,Twitter for iPhone,This is a retweet,This is a retweet
847,761745352076779520,4249,857,8855823,17,Twitter for iPhone,Original tweet,https://t.co/obH5vMbm1j
848,761672994376806400,49162,28810,8855823,17,Twitter for iPhone,Original tweet,https://t.co/EY8kEFuzK7
849,761599872357261312,4104,1182,8855823,17,Twitter for iPhone,Original tweet,https://t.co/7HY9RvCudo
850,761371037149827077,0,17908,8855823,17,Twitter for iPhone,This is a retweet,This is a retweet
851,761334018830917632,5160,1438,8855823,17,Twitter for iPhone,Original tweet,https://t.co/ErPLjjJOKc
852,761292947749015552,4459,1074,8855823,17,Twitter for iPhone,Original tweet,https://t.co/0THNOfv2Jo
853,761227390836215808,5294,1547,8855823,17,Twitter for iPhone,Original tweet,https://t.co/nhLX27WsDY
854,761004547850530816,11257,3437,8855823,17,Twitter for iPhone,Original tweet,https://t.co/1acHQS8rvK
855,760893934457552897,3793,965,8855823,17,Twitter for iPhone,Original tweet,https://t.co/H9YgrUkYwa
856,760656994973933572,6540,1888,8855823,17,Twitter for iPhone,Original tweet,https://t.co/tl3gNYdoq2
857,760641137271070720,4949,1281,8855823,17,Twitter for iPhone,Original tweet,https://t.co/8Kmuj6SFbC
858,760539183865880579,7524,3587,8855823,17,Twitter for iPhone,Original tweet,https://t.co/9k8LLjJ0uJ
859,760521673607086080,4184,1375,8855823,17,Vine - Make a Scene,Original tweet,https://t.co/IqyTF6qik6
860,760290219849637889,26605,11356,8855823,17,Twitter Web Client,Original tweet,https://t.co/qFsl1nnXMv
861,760252756032651264,3926,862,8855823,17,Twitter for iPhone,Original tweet,https://t.co/4gOv2Q3iKP
862,760190180481531904,5660,1779,8855823,17,Twitter for iPhone,Original tweet,https://t.co/h6s9Rch0gZ
863,760153949710192640,0,30,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
864,759943073749200896,5904,2057,8855824,17,Vine - Make a Scene,Original tweet,https://t.co/HtAR6gpUAu
865,759923798737051648,14582,5587,8855824,17,Twitter for iPhone,Original tweet,https://t.co/49hkNAsubi
866,759846353224826880,6689,1946,8855824,17,Twitter for iPhone,Original tweet,https://t.co/fd6uucghY6
867,759793422261743616,5911,1885,8855824,17,Twitter for iPhone,Original tweet,https://t.co/MYwR4DQKll
868,759557299618865152,4657,1173,8855824,17,Twitter for iPhone,Original tweet,https://t.co/JRV1dhBYwu
869,759447681597108224,8411,2431,8855824,17,Twitter for iPhone,Original tweet,https://t.co/vT3JM8b989
870,759446261539934208,1660,480,8855824,17,Twitter for iPhone,Original tweet,https://t.co/fRaTGcj68A
871,759197388317847553,6032,1927,8855824,17,Twitter for iPhone,Original tweet,https://t.co/gQH2mmKIJW
872,759159934323924993,0,1142,8855824,17,Twitter for iPhone,This is a retweet,This is a retweet
873,759099523532779520,14399,4117,8855824,17,Twitter for iPhone,Original tweet,https://t.co/Cim4DSj6Oi
874,759047813560868866,6433,1984,8855824,17,Twitter for iPhone,Original tweet,https://t.co/8W5iSOgXfx
875,758854675097526272,3524,886,8855824,17,Twitter for iPhone,Original tweet,https://t.co/4UrfOZhztW
876,758828659922702336,11136,3798,8855824,17,Twitter for iPhone,Original tweet,https://t.co/9T2h14yn4Q
877,758740312047005698,5696,1599,8855826,17,Twitter for iPhone,Original tweet,https://t.co/rfWQ4T9iQj
878,758474966123810816,3770,988,8855826,17,Twitter for iPhone,Original tweet,https://t.co/uPUAotqQtM
